cik_str,ticker,title,processed
1413891,HWNI,"HIGH WIRE NETWORKS, INC.",False
1023994,SGBX,SAFE & GREEN HOLDINGS CORP.,False
1891791,TGGI,"TRANS GLOBAL GROUP, INC.",False
1527599,SYBX,"SYNLOGIC, INC.",False
895665,CLRD,"Clearday, Inc.",False
1872525,SWAG,"Stran & Company, Inc.",False
1074871,MODD,"Modular Medical, Inc.",False
725394,DFCO,DALRADA FINANCIAL CORP,False
1708527,ELUT,ELUTIA INC.,False
882361,APTO,Aptose Biosciences Inc.,False
718332,RAVE,"RAVE RESTAURANT GROUP, INC.",False
1347858,XXII,"22nd Century Group, Inc.",False
1600422,SDPI,"Superior Drilling Products, Inc.",False
1051514,SSKN,"STRATA Skin Sciences, Inc.",False
1625285,ARMV,Arma Services Inc,False
1445283,KA,"KINETA, INC./DE",False
1730869,EBZT,"Everything Blockchain, Inc.",False
837852,IDEX,"IDEANOMICS, INC.",False
1751707,UNXP,United Express Inc.,False
1419951,DTST,Data Storage Corp,False
1829802,SNSE,"Sensei Biotherapeutics, Inc.",False
1622057,NBIO,Nascent Biotech Inc.,False
1126234,LUMO,"LUMOS PHARMA, INC.",False
1397047,FPAY,"FlexShopper, Inc.",False
1307579,LIQT,LIQTECH INTERNATIONAL INC,False
1015155,CTHR,CHARLES & COLVARD LTD,False
1038277,INIS,INTERNATIONAL ISOTOPES INC,False
1620179,XELA,"Exela Technologies, Inc.",False
1109486,EDXC,Endexx Corp,False
1575858,PUBC,PureBase Corp,False
1606698,ALPP,"ALPINE 4 HOLDINGS, INC.",False
719494,INRD,"Inrad Optics, Inc.",False
1004989,SGRP,"SPAR Group, Inc.",False
1861622,JTAI,Jet.AI Inc.,False
1634293,EXDW,"Exceed World, Inc.",False
1282224,DLPN,"Dolphin Entertainment, Inc.",False
79661,PRSI,PORTSMOUTH SQUARE INC,False
1677077,ALZN,"Alzamend Neuro, Inc.",False
1892025,OHCS,"Optimus Healthcare Services, Inc.",False
700764,VYEY,"VICTORY OILFIELD TECH, INC.",False
1830072,IPW,iPower Inc.,False
8504,UAVS,AgEagle Aerial Systems Inc.,False
1321834,MYMD,"MyMD Pharmaceuticals, Inc.",False
1425355,MCVT,"Mill City Ventures III, Ltd",False
1156041,HUSA,HOUSTON AMERICAN ENERGY CORP,False
1288855,OPHC,"OptimumBank Holdings, Inc.",False
1579157,VNCE,VINCE HOLDING CORP.,False
1487197,BRFH,BARFRESH FOOD GROUP INC.,False
1500198,NMTC,NEUROONE MEDICAL TECHNOLOGIES Corp,False
1583771,HEPA,"Hepion Pharmaceuticals, Inc.",False
1781726,NPLS,NP Life Sciences Health Industry Group Inc.,False
1604738,AINC,Ashford Inc.,False
1537435,TGEN,TECOGEN INC.,False
1419275,RVYL,RYVYL Inc.,False
1908984,ENDI,ENDI Corp.,False
1785592,LFLY,"Leafly Holdings, Inc. /DE",False
1231339,ASRE,"Astra Energy, Inc.",False
91668,SODI,SOLITRON DEVICES INC,False
1840292,HLGN,"Heliogen, Inc.",False
1171838,SUND,"Sundance Strategies, Inc.",False
1636051,FUST,FUSE GROUP HOLDING INC.,False
806517,PMD,PSYCHEMEDICS CORP,False
1563568,EVTV,"Envirotech Vehicles, Inc.",False
942126,TAIT,TAITRON COMPONENTS INC,False
1103795,QSEP,"QS Energy, Inc.",False
1736243,ACXP,"Acurx Pharmaceuticals, Inc.",False
768216,LOGQ,"Coyni, Inc.",False
1276531,SCGY,"SCIENTIFIC ENERGY, INC",False
1451512,UNRV,"Unrivaled Brands, Inc.",False
1474167,COSM,Cosmos Health Inc.,False
1326205,IGC,"IGC Pharma, Inc.",False
1719406,NRXP,"NRX Pharmaceuticals, Inc.",False
890066,GLBZ,GLEN BURNIE BANCORP,False
314227,TOMZ,"TOMI Environmental Solutions, Inc.",False
915358,SGMA,SIGMATRON INTERNATIONAL INC,False
1652561,DQWS,DSwiss Inc,False
1425627,SOBR,"SOBR Safe, Inc.",False
1892322,HTCR,"HeartCore Enterprises, Inc.",False
1157075,PMCB,"PharmaCyte Biotech, Inc.",False
1359931,TARA,"Protara Therapeutics, Inc.",False
1335112,LGIQ,"LOGIQ, INC.",False
1013706,WHLM,"Wilhelmina International, Inc.",False
1304161,PBSV,"Pharma-Bio Serv, Inc.",False
1412486,COCP,"Cocrystal Pharma, Inc.",False
1417663,SNWV,"SANUWAVE Health, Inc.",False
1878313,MAIA,"MAIA Biotechnology, Inc.",False
1056358,MTEX,MANNATECH INC,False
1676047,NTRB,NutriBand Inc.,False
1826681,STRC,Sarcos Technology & Robotics Corp,False
1784851,SHPW,"Shapeways Holdings, Inc.",False
878932,EQS,"EQUUS TOTAL RETURN, INC.",False
1784254,MDIA,Mediaco Holding Inc.,False
1509223,MTBL,"Moatable, Inc.",False
1279704,CLRB,"Cellectar Biosciences, Inc.",False
1624512,BOXL,Boxlight Corp,False
1733413,TFFP,"TFF Pharmaceuticals, Inc.",False
1638097,ENTX,Entera Bio Ltd.,False
1582982,CCLD,"CareCloud, Inc.",False
885462,GURE,"GULF RESOURCES, INC.",False
830616,SCIA,"SCI Engineered Materials, Inc.",False
1391135,LIFD,LFTD PARTNERS INC.,False
1610682,USDP,USD Partners LP,False
1450704,VIVK,"Vivakor, Inc.",False
1680048,MBIO,"MUSTANG BIO, INC.",False
1134765,CHUC,"Charlie's Holdings, Inc.",False
911216,PTN,PALATIN TECHNOLOGIES INC,False
1638287,NRBO,"NeuroBo Pharmaceuticals, Inc.",False
1008848,ACOR,"Acorda Therapeutics, Inc.",False
1080319,ELYS,"Elys Game Technology, Corp.",False
1339688,LCGMF,LION COPPER & GOLD CORP.,False
1657214,ILAL,International Land Alliance Inc.,False
1823365,GBNY,"Generations Bancorp NY, Inc.",False
797465,STLY,"HG Holdings, Inc.",False
1082324,VHC,VirnetX Holding Corp,False
840715,CLRO,CLEARONE INC,False
1884072,JEWL,Adamas One Corp.,False
1355839,PALT,"PALTALK, INC.",False
1376231,VPRB,"VPR Brands, LP.",False
1818844,VIRI,"Virios Therapeutics, Inc.",False
1391426,CLNV,Clean Vision Corp,False
1090396,TBTC,TABLE TRAC INC,False
880984,ACFN,"ACORN ENERGY, INC.",False
1253176,VAPO,VAPOTHERM INC,False
1698702,ARGC,ARION GROUP CORP.,False
33992,KINS,"KINGSTONE COMPANIES, INC.",False
867038,SPND,SPINDLETOP OIL & GAS CO,False
1460602,ORGS,Orgenesis Inc.,False
1978811,GOVB,"Gouverneur Bancorp, Inc./MD/",False
1839285,HCTI,"Healthcare Triangle, Inc.",False
1414382,CLEV,Concrete Leveling Systems Inc,False
1630176,HYEX,HEALTHY EXTRACTS INC.,False
1708493,HARP,"Harpoon Therapeutics, Inc.",False
1796129,VINC,"Vincerx Pharma, Inc.",False
1630113,BTCY,BIOTRICITY INC.,False
1518461,AMPG,"AmpliTech Group, Inc.",False
98338,TSRI,TSR INC,False
1541157,AKTX,Akari Therapeutics Plc,False
90168,SIF,SIFCO INDUSTRIES INC,False
1083522,JSDA,JONES SODA CO,False
704172,PHIL,PHI GROUP INC,False
744452,APDN,APPLIED DNA SCIENCES INC,False
1829247,BFRG,"BullFrog AI Holdings, Inc.",False
1672572,LNBY,Landbay Inc,False
1540159,EDSA,"Edesa Biotech, Inc.",False
1568385,BMTM,"Bright Mountain Media, Inc.",False
764195,VBIV,VBI Vaccines Inc/BC,False
19871,CVR,CHICAGO RIVET & MACHINE CO,False
1699709,YJGJ,YIJIA GROUP CORP.,False
883975,MBOT,Microbot Medical Inc.,False
1677897,UPYY,UPAY,False
707388,STRR,"STAR EQUITY HOLDINGS, INC.",False
1305253,EIGR,"Eiger BioPharmaceuticals, Inc.",False
1084133,RLBD,"Real Brands, Inc.",False
1603978,AQB,"AquaBounty Technologies, Inc.",False
1557376,OCEL,"Organicell Regenerative Medicine, Inc.",False
1535955,LPCN,Lipocine Inc.,False
86115,SFE,SAFEGUARD SCIENTIFICS INC,False
1737523,BGLC,BioNexus Gene Lab Corp,False
1538495,ETST,"Earth Science Tech, Inc.",False
1832415,BTTX,"Better Therapeutics, Inc.",False
1832487,GUER,"Guerrilla RF, Inc.",False
1081745,INLX,"INTELLINETICS, INC.",False
1718939,IDAI,T Stamp Inc,False
1477009,CANN,TREES Corp (Colorado),False
1001907,ASTC,ASTROTECH Corp,False
1874097,CYN,Cyngn Inc.,False
1113313,AVNI,ARVANA INC,False
1236275,SSNT,"SilverSun Technologies, Inc.",False
1066764,BTTC,Bitech Technologies Corp,False
1365916,AMRSQ,"AMYRIS, INC.",False
1574094,RNXT,"RenovoRx, Inc.",False
1934064,OSA,"ProSomnus, Inc.",False
1066923,FTFT,Future FinTech Group Inc.,False
1502292,CNFR,"Conifer Holdings, Inc.",False
1430306,TNXP,Tonix Pharmaceuticals Holding Corp.,False
730255,CAMP,CalAmp Corp.,False
1807893,SPFX,"STANDARD PREMIUM FINANCE HOLDINGS, INC.",False
1445109,NSGP,NewStream Energy Technologies Group Inc,False
1679817,OZSC,"OZOP ENERGY SOLUTIONS, INC.",False
885307,JCTCF,JEWETT CAMERON TRADING CO LTD,False
1781983,APRE,"Aprea Therapeutics, Inc.",False
320017,LSTA,"LISATA THERAPEUTICS, INC.",False
1575295,ALID,Allied Corp.,False
1591956,ANY,Sphere 3D Corp.,False
1647822,SVMB,SavMobi Technology Inc.,False
1356093,CREX,"CREATIVE REALITIES, INC.",False
1800315,GLTO,"Galecto, Inc.",False
1534133,CALC,"CalciMedica, Inc.",False
1130598,ONTX,"Onconova Therapeutics, Inc.",False
1739174,PHGE,BiomX Inc.,False
866439,DPLS,"DarkPulse, Inc.",False
1050606,SALM,"SALEM MEDIA GROUP, INC. /DE/",False
744825,AMS,AMERICAN SHARED HOSPITAL SERVICES,False
1311673,YTFD,"Yale Transaction Finders, Inc.",False
724742,TPHS,Trinity Place Holdings Inc.,False
1352952,CNFN,CFN Enterprises Inc.,False
1397183,IVDA,"Iveda Solutions, Inc.",False
1101026,ZIVO,"Zivo Bioscience, Inc.",False
1595527,NYC,American Strategic Investment Co.,False
1706524,UGRO,"urban-gro, Inc.",False
1680139,HLYK,HealthLynked Corp,False
1582249,RASP,Rasna Therapeutics Inc.,False
1715611,BMMJ,BODY & MIND INC.,False
1629205,IVBT,Innovation1 Biotech Inc.,False
1622345,POLA,"Polar Power, Inc.",False
1265521,TRFE,Trustfeed Corp.,False
1589061,GYRO,"Gyrodyne, LLC",False
1444839,BRVO,Bravo Multinational Inc.,False
1476963,NHWK,"NightHawk Biosciences, Inc.",False
1379006,NNVC,"NANOVIRICIDES, INC.",False
34285,RLBY,RELIABILITY INC,False
1864943,FGI,FGI Industries Ltd.,False
1310527,QSAM,"QSAM Biosciences, Inc.",False
1035354,ELOX,"Eloxx Pharmaceuticals, Inc.",False
1393772,BUDZ,"WEED, INC.",False
1443863,BICX,BioCorRx Inc.,False
826253,AUSI,AURA SYSTEMS INC,False
1444192,ACST,Acasti Pharma Inc.,False
1824893,SRZN,"Surrozen, Inc./DE",False
1196298,NEPH,NEPHROS INC,False
1510518,GFOO,Genufood Energy Enzymes Corp.,False
1706509,COSG,Cosmos Group Holdings Inc.,False
1842952,CNTX,Context Therapeutics Inc.,False
1438461,ELRE,Yinfu Gold Corp.,False
12239,DOMH,Dominari Holdings Inc.,False
1877939,CTM,"Castellum, Inc.",False
1410428,XWEL,"XWELL, Inc.",False
1436229,BTCS,BTCS Inc.,False
1855509,VEEE,"Twin Vee PowerCats, Co.",False
1173204,CNVS,Cineverse Corp.,False
1698022,FMFG,"Farmers & Merchants Bancshares, Inc.",False
933738,ENG,ENGLOBAL CORP,False
1009922,NSFDF,NXT Energy Solutions Inc.,False
1140215,REED,"REED'S, INC.",False
1642159,SIGY,"Sigyn Therapeutics, Inc.",False
1086745,AYRO,"AYRO, Inc.",False
1718224,BTBD,"BT Brands, Inc.",False
1712762,BIAF,"bioAffinity Technologies, Inc.",False
1014763,AIMD,"Ainos, Inc.",False
1347652,CORR,"CorEnergy Infrastructure Trust, Inc.",False
1017655,PAYD,PAID INC,False
1807887,LASE,Laser Photonics Corp,False
278165,OMQS,OMNIQ Corp.,False
832489,GOVX,"GeoVax Labs, Inc.",False
1902794,MGOL,MGO Global Inc.,False
351789,ELSE,ELECTRO SENSORS INC,False
1497253,ONVO,"ORGANOVO HOLDINGS, INC.",False
1383088,CYCA,CYTTA CORP.,False
1487798,ECTM,ECA Marcellus Trust I,False
1817511,SOPA,SOCIETY PASS INCORPORATED.,False
1879848,PEV,PHOENIX MOTOR INC.,False
1901305,FRZA,"Forza X1, Inc.",False
1437517,CLOQ,"CYBERLOQ TECHNOLOGIES, INC.",False
1386044,FHLD,"Freedom Holdings, Inc.",False
1750106,AEI,Alset Inc.,False
1277998,MHPC,MANUFACTURED HOUSING PROPERTIES INC.,False
1445499,IMPL,IMPEL PHARMACEUTICALS INC,False
1836875,NVVE,Nuvve Holding Corp.,False
1532346,BCEL,"Atreca, Inc.",False
1829794,VLCN,"Volcon, Inc.",False
1446159,POAI,Predictive Oncology Inc.,False
1409269,VERO,Venus Concept Inc.,False
1427925,ACRX,ACELRX PHARMACEUTICALS INC,False
919567,RCG,"RENN Fund, Inc.",False
1879726,SIDU,Sidus Space Inc.,False
1555074,AAMC,Altisource Asset Management Corp,False
1022505,SDCH,"SideChannel, Inc.",False
1605057,VMNT,"Vemanti Group, Inc.",False
1534248,CMMB,Chemomab Therapeutics Ltd.,False
1370292,VSMR,VERIFY SMART CORP.,False
1755058,ATIF,ATIF Holdings Ltd,False
1104038,VRME,"VerifyMe, Inc.",False
1785345,LABP,"Landos Biopharma, Inc.",False
7623,ARTW,ARTS WAY MANUFACTURING CO INC,False
1814215,BURU,"Nuburu, Inc.",False
1326706,NAOV,"NanoVibronix, Inc.",False
1468929,NXGL,"NEXGEL, INC.",False
748592,ERNA,Eterna Therapeutics Inc.,False
32621,MSN,EMERSON RADIO CORP,False
1654595,MDRR,"Medalist Diversified REIT, Inc.",False
1566044,VYNE,VYNE Therapeutics Inc.,False
908259,OTLC,"Oncotelic Therapeutics, Inc.",False
1539778,RAYT,RAYONT INC.,False
1659617,MBRX,"Moleculin Biotech, Inc.",False
1270436,COHN,Cohen & Co Inc.,False
1698113,ID,"PARTS iD, Inc.",False
1415332,LTUM,Lithium Corp,False
1205922,VCNX,"VACCINEX, INC.",False
1347242,LIPO,LIPELLA PHARMACEUTICALS INC.,False
29332,DXYN,DIXIE GROUP INC,False
1422892,SGLY,Singularity Future Technology Ltd.,False
1858685,BFRI,Biofrontera Inc.,False
1006028,PURE,"PURE BIOSCIENCE, INC.",False
82473,IHT,INNSUITES HOSPITALITY TRUST,False
834285,FRBK,REPUBLIC FIRST BANCORP INC,False
1784168,ELMSQ,"Electric Last Mile Solutions, Inc.",False
1630212,ALBT,Avalon GloboCare Corp.,False
1873722,BBLR,Bubblr Inc.,False
1602078,NMRD,Nemaura Medical Inc.,False
1218683,MIGI,Mawson Infrastructure Group Inc.,False
1009891,AIRI,AIR INDUSTRIES GROUP,False
1513818,ARAV,"Aravive, Inc.",False
1865127,LSDI,"Lucy Scientific Discovery, Inc.",False
1589361,WTRV,White River Energy Corp.,False
1414953,MOJO,EQUATOR Beverage Co,False
1651721,GIPR,"GENERATION INCOME PROPERTIES, INC.",False
1815632,TGCB,"Tego Cyber, Inc.",False
1817004,EZFL,EzFill Holdings Inc,False
1016178,CARV,CARVER BANCORP INC,False
1448705,BASA,"BASANITE, INC.",False
1563298,EAWD,Energy & Water Development Corp,False
891417,NMGX,Nano Magic Inc.,False
1138476,PFHO,PACIFIC HEALTH CARE ORGANIZATION INC,False
1907685,CMRA,"Comera Life Sciences Holdings, Inc.",False
1821175,MSGM,Motorsport Games Inc.,False
1275477,BMNM,"BIMINI CAPITAL MANAGEMENT, INC.",False
62362,MARPS,MARINE PETROLEUM TRUST,False
319458,ENSV,Enservco Corp,False
1722969,NXU,"Nxu, Inc.",False
109657,GTBP,"GT Biopharma, Inc.",False
1549084,EKSO,"EKSO BIONICS HOLDINGS, INC.",False
31667,EDUC,EDUCATIONAL DEVELOPMENT CORP,False
1589149,GWAV,"Greenwave Technology Solutions, Inc.",False
1650696,LSF,"Laird Superfood, Inc.",False
1402479,MDVL,"MedAvail Holdings, Inc.",False
844887,DHCC,DIAMONDHEAD CASINO CORP,False
1679063,CSSE,"Chicken Soup for the Soul Entertainment, Inc.",False
749647,IMNN,"Imunon, Inc.",False
810509,NAVB,"NAVIDEA BIOPHARMACEUTICALS, INC.",False
1424864,RYES,Rise Gold Corp.,False
1529113,INPX,INPIXON,False
1757499,SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",False
66496,MMTRS,MILLS MUSIC TRUST,False
1840102,SPTY,"SPECIFICITY, INC.",False
1584751,TLIS,Talis Biomedical Corp,False
1659323,ITRM,Iterum Therapeutics plc,False
1314196,OLB,"OLB GROUP, INC.",False
1160798,OOGI,"C2E ENERGY, INC.",False
1641398,GDC,GD Culture Group Ltd,False
1788841,MCOM,micromobility.com Inc.,False
1089297,NVGT,NOVAGANT CORP,False
1642375,GHSI,"Guardion Health Sciences, Inc.",False
1565228,VISL,"Vislink Technologies, Inc.",False
1590695,TLCC,"TWINLAB CONSOLIDATED HOLDINGS, INC.",False
1823882,MIMO,Airspan Networks Holdings Inc.,False
875355,LDWY,"LENDWAY, INC.",False
1790169,FLGC,Flora Growth Corp.,False
924396,OLKR,"OpenLocker Holdings, Inc.",False
1419793,OCLN,"ORIGINCLEAR, INC.",False
1080657,SQFT,"Presidio Property Trust, Inc.",False
1413754,MRZM,"MARIZYME, INC.",False
1402328,SBFM,"Sunshine Biopharma, Inc",False
1593549,NUGN,"Livento Group, Inc.",False
1733257,FNCH,"Finch Therapeutics Group, Inc.",False
1368365,MARK,"REMARK HOLDINGS, INC.",False
1382574,MEDS,"TRxADE HEALTH, INC",False
1099369,DSNY,DESTINY MEDIA TECHNOLOGIES INC,False
894158,TOVX,"Theriva Biologics, Inc.",False
1708331,VRPX,"Virpax Pharmaceuticals, Inc.",False
1937993,CVKD,"Cadrenal Therapeutics, Inc.",False
1333822,LEDS,SemiLEDs Corp,False
22701,PEGY,Pineapple Energy Inc.,False
1593184,FDIT,"FINDIT, INC.",False
1673481,LTRY,Lottery.com Inc.,False
721693,CREG,Smart Powerr Corp.,False
1855631,AWIN,AERWINS Technologies Inc.,False
1121795,GHST,GHST World Inc.,False
1755237,CYCN,"Cyclerion Therapeutics, Inc.",False
1533743,PCSA,"Processa Pharmaceuticals, Inc.",False
1808377,LUCY,Innovative Eyewear Inc,False
1029744,SOFO,SONIC FOUNDRY INC,False
797542,VBIX,Viewbix Inc.,False
1408146,SCYYF,SCANDIUM INTERNATIONAL MINING CORP.,False
319016,FZMD,"Fuse Medical, Inc.",False
743758,AIAD,"AiAdvertising, Inc.",False
1749849,OGAA,Organic Agricultural Co Ltd,False
1770236,MITQ,MOVING iMAGE TECHNOLOGIES INC.,False
1371128,NEWH,"NewHydrogen, Inc.",False
1385818,AYTU,"AYTU BIOPHARMA, INC",False
1681682,NDRA,ENDRA Life Sciences Inc.,False
1128189,PKTX,"ProtoKinetix, Inc.",False
944075,SCKT,"SOCKET MOBILE, INC.",False
925741,BCDA,"BioCardia, Inc.",False
1534525,XBIO,"Xenetic Biosciences, Inc.",False
1481504,XERI,"XERIANT, INC.",False
1415744,NMEX,NORTHERN MINERALS & EXPLORATION LTD.,False
1622244,OWPC,"One World Products, Inc.",False
1389002,MRIN,MARIN SOFTWARE INC,False
914139,PRKR,PARKERVISION INC,False
1563577,GRTX,"Galera Therapeutics, Inc.",False
1645469,MNPR,Monopar Therapeutics,False
1016504,INBP,INTEGRATED BIOPHARMA INC,False
912544,NSTM,NovelStem International Corp.,False
1522602,CWBR,"CohBar, Inc.",False
1597846,GRNQ,Greenpro Capital Corp.,False
1043961,PRPO,"Precipio, Inc.",False
1691936,SNAX,"STRYVE FOODS, INC.",False
1368148,ATHX,"ATHERSYS, INC / NEW",False
1493137,LCTC,"Lifeloc Technologies, Inc",False
1358633,SNBH,SENTIENT BRANDS HOLDINGS INC.,False
1061069,AWX,AVALON HOLDINGS CORP,False
1640384,LMFA,"LM FUNDING AMERICA, INC.",False
1011662,GDSI,GLOBAL DIGITAL SOLUTIONS INC,False
736012,INTZ,INTRUSION INC,False
1022899,PTIX,"Protagenic Therapeutics, Inc.new",False
1794905,CYXTQ,"Cyxtera Technologies, Inc.",False
1508348,ACAN,"AmeriCann, Inc.",False
38264,FORD,"Forward Industries, Inc.",False
1505497,BRTX,"BioRestorative Therapies, Inc.",False
1575793,WATT,Energous Corp,False
1574235,PULM,"Pulmatrix, Inc.",False
96885,TIKK,TEL INSTRUMENT ELECTRONICS CORP,False
1492617,FWFW,"FLYWHEEL ADVANCED TECHNOLOGY, INC.",False
1634447,ISUN,"ISUN, INC.",False
1558583,FUV,Arcimoto Inc,False
1506928,AVGR,Avinger Inc,False
1880343,VINE,"Fresh Vine Wine, Inc.",False
1673475,GPOX,"GPO Plus, Inc.",False
924515,GTHP,GUIDED THERAPEUTICS INC,False
1631282,DTSS,DATASEA INC.,False
1083922,ARAO,"AuraSource, Inc.",False
924168,EFOI,"ENERGY FOCUS, INC/DE",False
1281845,UNQL,"Unique Logistics International, Inc.",False
849401,ADMT,"ADM TRONICS UNLIMITED, INC.",False
1568969,APYP,"APPYEA, INC",False
55234,KENS,KENILWORTH SYSTEMS CORP,False
1808898,BNTC,Benitec Biopharma Inc.,False
1716166,VVOS,"Vivos Therapeutics, Inc.",False
1021435,HPTO,hopTo Inc.,False
1187953,CELZ,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",False
1346346,CMOT,"Curtiss Motorcycle Company, Inc.",False
1619096,SNTW,Summit Networks Inc.,False
1394108,SUIC,SUIC Worldwide Holdings Ltd.,False
724445,BZYR,BURZYNSKI RESEARCH INSTITUTE INC,False
1348362,LEXX,Lexaria Bioscience Corp.,False
1174891,BUUZ,"CalEthos, Inc.",False
1166708,BWMG,"Brownie's Marine Group, Inc",False
926423,MIND,"MIND TECHNOLOGY, INC",False
1498382,KTRA,"Kintara Therapeutics, Inc.",False
1442999,ABTI,ALTEROLA BIOTECH INC.,False
1920406,ASST,Asset Entities Inc.,False
64463,SLNH,"Soluna Holdings, Inc",False
1420565,ALRN,AILERON THERAPEUTICS INC,False
1524872,TNRG,Thunder Energies Corp,False
1374567,LUVU,"Luvu Brands, Inc.",False
1883083,GPLL,"GPL Holdings, Inc.",False
910267,TTNP,TITAN PHARMACEUTICALS INC,False
1737995,STSS,Sharps Technology Inc.,False
34956,TENX,"TENAX THERAPEUTICS, INC.",False
1886362,MGAM,"Mobile Global Esports, Inc.",False
1510964,CVSI,"CV Sciences, Inc.",False
1558569,ISPC,iSpecimen Inc.,False
99106,TNLX,TRANS LUX Corp,False
1376321,CNET,ZW Data Action Technologies Inc.,False
758743,VIDE,VIDEO DISPLAY CORP,False
1554818,AUUD,AUDDIA INC.,False
1062128,MNKA,"Manuka, Inc.",False
1750149,IKT,"Inhibikase Therapeutics, Inc.",False
1626644,ODYY,"Odyssey Health, Inc.",False
1482541,CEAD,CEA Industries Inc.,False
1025561,SBET,SharpLink Gaming Ltd.,False
1544227,TPST,"Tempest Therapeutics, Inc.",False
1014052,DTGI,"Digerati Technologies, Inc.",False
1711786,HOTH,"Hoth Therapeutics, Inc.",False
823546,RKFL,"ROCKETFUEL BLOCKCHAIN, INC.",False
1464165,BETRF,BetterLife Pharma Inc.,False
1435064,CETX,CEMTREX INC,False
1807166,AMST,Amesite Inc.,False
1514946,AXIM,"AXIM BIOTECHNOLOGIES, INC.",False
1543652,FFLO,"Free Flow, Inc.",False
1650101,ATXG,ADDENTAX GROUP CORP.,False
723533,LWLW,Longwen Group Corp.,False
1394319,TCON,"Tracon Pharmaceuticals, Inc.",False
1362516,CLRI,"Cleartronic, Inc.",False
1110607,KLNG,"Koil Energy Solutions, Inc.",False
1745078,VYND,"Vynleads, Inc.",False
1417664,VEII,"Value Exchange International, Inc.",False
1603793,NRIS,"Norris Industries, Inc.",False
1528188,WNFT,Worldwide NFT Inc.,False
882291,AEMD,AETHLON MEDICAL INC,False
1781162,MNTS,Momentus Inc.,False
1419051,TSOI,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",False
1053691,CRVO,CervoMed Inc.,False
1527613,NUZE,"NuZee, Inc.",False
1342958,DGLY,"DIGITAL ALLY, INC.",False
1304409,AHNR,ATHENA GOLD CORP,False
1042418,INTI,"Inhibitor Therapeutics, Inc.",False
1644963,ATXI,"AVENUE THERAPEUTICS, INC.",False
20639,ABCP,AmBase Corp,False
1643721,LBUY,"LEAFBUYER TECHNOLOGIES, INC.",False
105744,GBR,"New Concept Energy, Inc.",False
1372183,NXTP,NextPlay Technologies Inc.,False
874292,AEY,ADDVANTAGE TECHNOLOGIES GROUP INC,False
1080448,PGOL,PATRIOT GOLD CORP,False
96793,SSY,SUNLINK HEALTH SYSTEMS INC,False
1584831,OXBR,OXBRIDGE RE HOLDINGS Ltd,False
1106838,SONN,"Sonnet BioTherapeutics Holdings, Inc.",False
719739,SIVBQ,SVB FINANCIAL GROUP,False
1608092,KITL,Kisses From Italy Inc.,False
1537561,ARTH,"Arch Therapeutics, Inc.",False
102109,UUU,UNIVERSAL SECURITY INSTRUMENTS INC,False
1536394,USLG,"U.S. Lighting Group, Inc.",False
1011509,AUMN,Golden Minerals Co,False
1538217,SRAX,"SRAX, Inc.",False
1375195,CRTG,CORETEC GROUP INC.,False
1844392,MRAI,"Marpai, Inc.",False
1585608,JAGX,"Jaguar Health, Inc.",False
1572565,INQD,Indoor Harvest Corp,False
1514183,SILO,"Silo Pharma, Inc.",False
1506983,GCTK,"GlucoTrack, Inc.",False
1737193,LDSN,Luduson G Inc.,False
1468978,SITS,"SOUTHERN ITS INTERNATIONAL, INC.",False
887247,DMK,DMK PHARMACEUTICALS Corp,False
1362703,THER,"THERALINK TECHNOLOGIES, INC.",False
1789192,SVFD,"Save Foods, Inc.",False
1638911,USDR,UAS Drone Corp.,False
1357459,PALI,"PALISADE BIO, INC.",False
803578,WAVD,"WAVEDANCER, INC.",False
912607,MACE,MACE SECURITY INTERNATIONAL INC,False
1729427,CNSP,"CNS Pharmaceuticals, Inc.",False
1128281,SKAS,"Saker Aviation Services, Inc.",False
1128252,SIPN,"SIPP International Industries, Inc.",False
1054102,IDXG,"INTERPACE BIOSCIENCES, INC.",False
1211805,MYSZ,"My Size, Inc.",False
1671502,QNRX,"Quoin Pharmaceuticals, Ltd.",False
1704287,BJDX,"Bluejay Diagnostics, Inc.",False
1675634,PIXY,"ShiftPixy, Inc.",False
1801602,SBIG,"SpringBig Holdings, Inc.",False
1451448,GMBL,"ESPORTS ENTERTAINMENT GROUP, INC.",False
1697834,STMH,"Stem Holdings, Inc.",False
1331612,IMTH,"INNOVATIVE MEDTECH, INC.",False
1123596,BABB,"BAB, INC.",False
709005,NROM,NOBLE ROMANS INC,False
1819615,CLVR,Clever Leaves Holdings Inc.,False
946486,WINT,WINDTREE THERAPEUTICS INC /DE/,False
1520118,INTV,"INTEGRATED VENTURES, INC.",False
1812727,RELI,"Reliance Global Group, Inc.",False
1007019,JVA,COFFEE HOLDING CO INC,False
1586554,CBDY,Target Group Inc.,False
1443611,SING,SinglePoint Inc.,False
812796,SNGX,"SOLIGENIX, INC.",False
1811623,PXMD,"PaxMedica, Inc.",False
890725,GSAC,GELSTAT CORP,False
1324736,HENC,Hero Technologies Inc.,False
1632121,BLNC,"Balance Labs, Inc.",False
1826397,AGRI,AGRIFORCE GROWING SYSTEMS LTD.,False
1861522,PIK,KIDPIK CORP.,False
1460702,QLGN,"Qualigen Therapeutics, Inc.",False
890394,PRSO,Peraso Inc.,False
